date,speaker,url,party,state,topic
2015-01-13,MARKEY,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S215-2,D,MA,keystone pipeline
2015-01-13,MARKEY,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S215-2,D,MA,keystone pipeline
2015-01-13,MARKEY,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S215-2,D,MA,keystone pipeline
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-13,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/13/senate-section/article/S218-3,R,AK,education
2015-01-16,MARKEY,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S221-9,D,MA,drones
2015-01-16,LEAHY,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S235-2,D,VT,unknown
2015-01-16,FEINSTEIN,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S235-3,D,CA,unknown
2015-01-16,JOHNSON,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S236-1,R,WI,education
2015-01-16,JOHNSON,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S236-1,R,WI,education
2015-01-16,SANDERS,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S236-2,I,VT,unknown
2015-01-16,VITTER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S237-1,R,LA,unknown
2015-01-16,McCONNELL,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-2,R,KY,opioid epidemic
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S239-3,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-16,GARDNER,http://www.congress.gov/congressional-record/2015/01/16/senate-section/article/S240-1,R,CO,unknown
2015-01-20,KING,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S249-7,I,ME,unknown
2015-01-20,KING,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S249-7,I,ME,unknown
2015-01-20,DURBIN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S250-2,D,IL,unknown
2015-01-20,DURBIN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S251-1,D,IL,unknown
2015-01-20,DURBIN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S251-2,D,IL,unknown
2015-01-20,McCASKILL,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S252-3,D,MO,Veterans benefits
2015-01-20,McCASKILL,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S252-3,D,MO,Veterans benefits
2015-01-20,THUNE,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S253-2,R,SD,unknown
2015-01-20,BOOZMAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S254-1,R,AR,Veterans benefits
2015-01-20,BOOZMAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S254-1,R,AR,Veterans benefits
2015-01-20,REID,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S272-2,D,NV,unknown
2015-01-20,THUNE,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S272-3,R,SD,military defense
2015-01-20,CRAPO,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S273-1,R,ID,unknown
2015-01-20,BOXER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S274-1,D,CA,unknown
2015-01-20,JOHNSON,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S274-2,R,WI,unknown
2015-01-20,JOHNSON,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S274-2,R,WI,unknown
2015-01-20,SANDERS,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S274-3,I,VT,unknown
2015-01-20,WYDEN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S276-1,D,OR,unknown
2015-01-20,FISCHER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-2,R,NE,firearms
2015-01-20,FISCHER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-2,R,NE,firearms
2015-01-20,FISCHER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-2,R,NE,firearms
2015-01-20,FISCHER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-2,R,NE,firearms
2015-01-20,FISCHER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-2,R,NE,firearms
2015-01-20,FISCHER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-2,R,NE,firearms
2015-01-20,FISCHER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-2,R,NE,firearms
2015-01-20,FISCHER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-2,R,NE,firearms
2015-01-20,FISCHER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-2,R,NE,firearms
2015-01-20,FISCHER,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-2,R,NE,firearms
2015-01-20,MURPHY,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-3,D,CT,Veterans benefits
2015-01-20,MURPHY,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-3,D,CT,Veterans benefits
2015-01-20,MURPHY,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S283-3,D,CT,Veterans benefits
2015-01-20,DURBIN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S284-1,D,IL,opioid epidemic
2015-01-20,DURBIN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S284-1,D,IL,opioid epidemic
2015-01-20,DURBIN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S284-1,D,IL,opioid epidemic
2015-01-20,THUNE,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S290-1,R,SD,drones
2015-01-20,MURPHY,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S290-2,D,CT,biodiesel
2015-01-20,MURPHY,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S290-2,D,CT,biodiesel
2015-01-20,SCOTT,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-1,R,SC,education
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S291-2,R,AK,unknown
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-20,SULLIVAN,http://www.congress.gov/congressional-record/2015/01/20/senate-section/article/S292-1,R,AK,keystone pipeline
2015-01-21,McCONNELL,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S301-6,R,KY,unknown
2015-01-21,DURBIN,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S302-2,D,IL,unknown
2015-01-21,DURBIN,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S303-1,D,IL,unknown
2015-01-21,BLUNT,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S306-1,R,MO,unknown
2015-01-21,BLUNT,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S306-1,R,MO,unknown
2015-01-21,HOEVEN,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S307-1,R,ND,unknown
2015-01-21,HOEVEN,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S307-1,R,ND,unknown
2015-01-21,HOEVEN,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S307-1,R,ND,unknown
2015-01-21,KLOBUCHAR,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S309-1,D,MN,unknown
2015-01-21,SCHATZ,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S311-1,D,HI,keystone pipeline
2015-01-21,SCHATZ,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S311-1,D,HI,keystone pipeline
2015-01-21,SCHATZ,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S311-1,D,HI,keystone pipeline
2015-01-21,SCHATZ,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S311-1,D,HI,keystone pipeline
2015-01-21,SCHATZ,http://www.congress.gov/congressional-record/2015/01/21/senate-section/article/S311-1,D,HI,keystone pipeline
