date,speaker,topic,state,party,dummycount
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,DAINES,Energy,MT,Republican,1
2015-05-22,GARDNER,Economy,CO,Republican,1
2015-05-22,GARDNER,Economy,CO,Republican,1
2015-05-22,GARDNER,Economy,CO,Republican,1
2015-05-22,HEITKAMP,Amendments,ND,Democrat,1
2015-05-22,HEITKAMP,Amendments,ND,Democrat,1
2015-05-22,HEITKAMP,Amendments,ND,Democrat,1
2015-05-22,HATCH,Programs and Agencies,UT,Republican,1
2015-05-22,McCONNELL,Education,KY,Republican,1
2015-05-22,McCONNELL,Programs and Agencies,KY,Republican,1
2015-05-22,DURBIN,Education,IL,Democrat,1
2015-05-22,SCHATZ,Military,HI,Democrat,1
2015-05-22,ALEXANDER,Education,TN,Republican,1
2015-05-22,AYOTTE,Education,NH,Republican,1
2015-05-22,GRAHAM,Education,SC,Republican,1
2015-05-22,McCASKILL,Nominations,MO,Democrat,1
2015-05-22,MENENDEZ,World Economy,NJ,Democrat,1
2015-05-22,CORKER,World Economy,TN,Republican,1
2015-05-22,MARKEY,Healthcare,MA,Democrat,1
2015-05-22,MARKEY,Healthcare,MA,Democrat,1
2015-05-22,DAINES,Education,MT,Republican,1
2015-05-22,DAINES,Education,MT,Republican,1
2015-05-23,CORNYN,Amendments,TX,Republican,1
2015-05-23,CORNYN,Amendments,TX,Republican,1
2015-05-23,CORNYN,Amendments,TX,Republican,1
2015-05-23,CORNYN,Economy,TX,Republican,1
2015-05-31,REID,Economy,NV,Democrat,1
2015-05-31,COTTON,Amendments,AR,Republican,1
2015-05-31,COTTON,Amendments,AR,Republican,1
2015-05-31,CARDIN,Nuclear Agreements,MD,Democrat,1
2015-05-31,SANDERS,Programs and Agencies,VT,Independent,1
2015-06-01,NELSON,Nominations,FL,Democrat,1
2015-06-01,KING,Nuclear Agreements,ME,Independent,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,HEITKAMP,Education,ND,Democrat,1
2015-06-01,McCONNELL,Nominations,KY,Republican,1
2015-06-01,ALEXANDER,Nominations,TN,Republican,1
2015-06-01,BLUMENTHAL,Education,CT,Democrat,1
2015-06-01,SHAHEEN,Amendments,NH,Democrat,1
2015-06-01,VITTER,Economy,LA,Republican,1
2015-06-01,WHITEHOUSE,Nuclear Agreements,RI,Democrat,1
2015-06-02,McCONNELL,Amendments,KY,Republican,1
2015-06-02,LEE,Military,UT,Republican,1
2015-06-02,WHITEHOUSE,Energy,RI,Democrat,1
2015-06-02,ROUNDS,Healthcare,SD,Republican,1
2015-06-02,WYDEN,Energy,OR,Democrat,1
2015-06-02,WYDEN,Energy,OR,Democrat,1
2015-06-02,LEAHY,Healthcare,VT,Democrat,1
2015-06-02,BROWN,Military,OH,Democrat,1
2015-06-02,COCHRAN,Energy,MS,Republican,1
2015-06-02,MANCHIN,Education,WV,Democrat,1
2015-06-02,PETERS,Energy,MI,Democrat,1
2015-06-02,WYDEN,Healthcare,OR,Democrat,1
2015-06-02,BOOKER,Programs and Agencies,NJ,Democrat,1
2015-06-02,BOOKER,Programs and Agencies,NJ,Democrat,1
2015-06-02,BOOKER,Programs and Agencies,NJ,Democrat,1
2015-06-02,BOOKER,Programs and Agencies,NJ,Democrat,1
2015-06-02,BOOKER,Programs and Agencies,NJ,Democrat,1
2015-06-02,SULLIVAN,Military,AK,Republican,1
2015-06-03,McCONNELL,Military,KY,Republican,1
2015-06-03,DURBIN,Nuclear Agreements,IL,Democrat,1
2015-06-03,DURBIN,Economy,IL,Democrat,1
2015-06-03,DURBIN,Healthcare,IL,Democrat,1
2015-06-03,DURBIN,Healthcare,IL,Democrat,1
2015-06-03,SASSE,Military,NE,Republican,1
2015-06-03,SASSE,Military,NE,Republican,1
2015-06-03,SASSE,Military,NE,Republican,1
2015-06-03,SASSE,Military,NE,Republican,1
2015-06-03,SASSE,Military,NE,Republican,1
2015-06-03,SASSE,Military,NE,Republican,1
2015-06-03,STABENOW,Energy,MI,Democrat,1
2015-06-03,HEITKAMP,Energy,ND,Democrat,1
2015-06-03,HEITKAMP,Energy,ND,Democrat,1
2015-06-03,DURBIN,Healthcare,IL,Democrat,1
2015-06-03,LEAHY,Nominations,VT,Democrat,1
2015-06-03,DAINES,Education,MT,Republican,1
2015-06-03,KLOBUCHAR,Programs and Agencies,MN,Democrat,1
2015-06-03,SULLIVAN,Amendments,AK,Republican,1
2015-06-03,SULLIVAN,Amendments,AK,Republican,1
2015-06-03,KIRK,Nuclear Agreements,IL,Republican,1
2015-06-03,CARPER,Amendments,DE,Democrat,1
2015-06-04,McCONNELL,Healthcare,KY,Republican,1
2015-06-04,McCONNELL,Military,KY,Republican,1
2015-06-04,REID,Healthcare,NV,Democrat,1
2015-06-04,REID,Economy,NV,Democrat,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,TILLIS,Programs and Agencies,NC,Republican,1
2015-06-04,CASSIDY,Healthcare,LA,Republican,1
2015-06-04,STABENOW,Military,MI,Democrat,1
2015-06-04,DAINES,Healthcare,MT,Republican,1
2015-06-04,DAINES,Healthcare,MT,Republican,1
2015-06-04,DONNELLY,Nuclear Agreements,IN,Democrat,1
2015-06-04,DONNELLY,Nuclear Agreements,IN,Democrat,1
2015-06-04,WYDEN,World Economy,OR,Democrat,1
2015-06-04,COATS,Programs and Agencies,IN,Republican,1
2015-06-04,FISCHER,Military,NE,Republican,1
2015-06-04,FISCHER,Military,NE,Republican,1
2015-06-04,WHITEHOUSE,Healthcare,RI,Democrat,1
2015-06-04,WHITEHOUSE,Economy,RI,Democrat,1
2015-06-04,WHITEHOUSE,Economy,RI,Democrat,1
2015-06-04,ROBERTS,Nuclear Agreements,KS,Republican,1
2015-06-04,HEITKAMP,Energy,ND,Democrat,1
2015-06-04,HEITKAMP,Nominations,ND,Democrat,1
2015-06-04,HATCH,Nominations,UT,Republican,1
2015-06-04,GARDNER,Programs and Agencies,CO,Republican,1
2015-06-04,BOOZMAN,Military,AR,Republican,1
2015-06-04,CARDIN,Programs and Agencies,MD,Democrat,1
2015-06-04,DAINES,Education,MT,Republican,1
2015-06-04,HELLER,Military,NV,Republican,1
2015-06-04,HELLER,Economy,NV,Republican,1
2015-06-04,PETERS,Energy,MI,Democrat,1
2015-06-04,VITTER,Economy,LA,Republican,1
2015-06-04,WYDEN,Energy,OR,Democrat,1
2015-06-04,PORTMAN,Amendments,OH,Republican,1
2015-06-04,ENZI,Programs and Agencies,WY,Republican,1
2015-06-04,BLUMENTHAL,Healthcare,CT,Democrat,1
2015-06-04,ERNST,Amendments,IA,Republican,1
2015-06-04,ERNST,Amendments,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,ERNST,Programs and Agencies,IA,Republican,1
2015-06-04,COLLINS,Military,ME,Republican,1
2015-06-08,REID,Nominations,NV,Democrat,1
2015-06-08,PORTMAN,Programs and Agencies,OH,Republican,1
2015-06-08,KING,Nominations,ME,Independent,1
2015-06-08,KING,Programs and Agencies,ME,Independent,1
2015-06-08,KING,Military,ME,Independent,1
2015-06-08,KING,Programs and Agencies,ME,Independent,1
2015-06-08,MENENDEZ,Nuclear Agreements,NJ,Democrat,1
2015-06-08,GARDNER,Nuclear Agreements,CO,Republican,1
2015-06-08,BLUMENTHAL,Military,CT,Democrat,1
2015-06-08,BLUMENTHAL,Military,CT,Democrat,1
2015-06-09,FRANKEN,Education,MN,Democrat,1
2015-06-09,McCONNELL,Healthcare,KY,Republican,1
2015-06-09,McCONNELL,Military,KY,Republican,1
2015-06-09,REID,Healthcare,NV,Democrat,1
2015-06-09,REID,Military,NV,Democrat,1
2015-06-09,THUNE,Military,SD,Republican,1
2015-06-09,THUNE,Energy,SD,Republican,1
2015-06-09,NELSON,Military,FL,Democrat,1
2015-06-09,SCHUMER,Military,NY,Democrat,1
2015-06-09,SCHUMER,Military,NY,Democrat,1
2015-06-09,SCHUMER,Military,NY,Democrat,1
2015-06-09,SCHUMER,Military,NY,Democrat,1
2015-06-09,SCHUMER,Military,NY,Democrat,1
2015-06-09,LEAHY,Programs and Agencies,VT,Democrat,1
2015-06-09,LEAHY,Military,VT,Democrat,1
2015-06-09,WHITEHOUSE,Nominations,RI,Democrat,1
2015-06-09,KING,Healthcare,ME,Independent,1
2015-06-09,CASSIDY,Healthcare,LA,Republican,1
2015-06-09,BLUNT,Nuclear Agreements,MO,Republican,1
2015-06-09,BURR,Amendments,NC,Republican,1
2015-06-09,BLUMENTHAL,Amendments,CT,Democrat,1
2015-06-10,McCONNELL,Healthcare,KY,Republican,1
2015-06-10,McCONNELL,Military,KY,Republican,1
2015-06-10,REID,Healthcare,NV,Democrat,1
2015-06-10,REID,Military,NV,Democrat,1
2015-06-10,GARDNER,Military,CO,Republican,1
2015-06-10,GARDNER,Nuclear Agreements,CO,Republican,1
2015-06-10,GARDNER,Nuclear Agreements,CO,Republican,1
2015-06-10,CARDIN,Military,MD,Democrat,1
2015-06-10,DAINES,Education,MT,Republican,1
2015-06-10,VITTER,Education,LA,Republican,1
2015-06-10,LEAHY,Amendments,VT,Democrat,1
2015-06-10,SCOTT,World Economy,SC,Republican,1
2015-06-11,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-06-11,McCONNELL,Energy,KY,Republican,1
2015-06-11,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-06-11,REID,Nuclear Agreements,NV,Democrat,1
2015-06-11,REID,Military,NV,Democrat,1
2015-06-11,HATCH,Nominations,UT,Republican,1
2015-06-11,GARDNER,Amendments,CO,Republican,1
2015-06-11,GARDNER,Amendments,CO,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,ROUNDS,Military,SD,Republican,1
2015-06-11,TOOMEY,Military,PA,Republican,1
2015-06-11,TOOMEY,Military,PA,Republican,1
2015-06-11,WYDEN,Economy,OR,Democrat,1
2015-06-11,WYDEN,Economy,OR,Democrat,1
2015-06-11,DURBIN,World Economy,IL,Democrat,1
2015-06-11,DURBIN,Energy,IL,Democrat,1
2015-06-11,LEAHY,Amendments,VT,Democrat,1
2015-06-11,COONS,Energy,DE,Democrat,1
2015-06-11,ALEXANDER,Healthcare,TN,Republican,1
2015-06-11,DONNELLY,Programs and Agencies,IN,Democrat,1
2015-06-11,HELLER,Programs and Agencies,NV,Republican,1
2015-06-11,HELLER,Education,NV,Republican,1
2015-06-11,McCASKILL,Programs and Agencies,MO,Democrat,1
2015-06-11,VITTER,Economy,LA,Republican,1
2015-06-11,DAINES,Energy,MT,Republican,1
2015-06-11,DAINES,Energy,MT,Republican,1
2015-06-11,DAINES,Energy,MT,Republican,1
2015-06-11,DAINES,Energy,MT,Republican,1
2015-06-11,DAINES,Energy,MT,Republican,1
2015-06-11,NELSON,Nuclear Agreements,FL,Democrat,1
2015-06-11,FEINSTEIN,Amendments,CA,Democrat,1
2015-06-11,COTTON,Military,AR,Republican,1
2015-06-15,REID,Programs and Agencies,NV,Democrat,1
2015-06-15,ERNST,Nuclear Agreements,IA,Republican,1
2015-06-15,ERNST,Nuclear Agreements,IA,Republican,1
2015-06-15,NELSON,Nuclear Agreements,FL,Democrat,1
2015-06-15,NELSON,Nuclear Agreements,FL,Democrat,1
2015-06-15,HIRONO,Military,HI,Democrat,1
2015-06-15,HIRONO,Education,HI,Democrat,1
2015-06-15,ERNST,Nuclear Agreements,IA,Republican,1
2015-06-15,GRASSLEY,Amendments,IA,Republican,1
2015-06-15,BROWN,Education,OH,Democrat,1
2015-06-15,BLUMENTHAL,Military,CT,Democrat,1
2015-06-15,BLUMENTHAL,Military,CT,Democrat,1
2015-06-15,CARDIN,Military,MD,Democrat,1
2015-06-15,CORNYN,Amendments,TX,Republican,1
2015-06-15,BLUMENTHAL,Amendments,CT,Democrat,1
2015-06-15,PETERS,Amendments,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-15,PETERS,Military,MI,Democrat,1
2015-06-16,REID,Healthcare,NV,Democrat,1
2015-06-16,REID,Healthcare,NV,Democrat,1
2015-06-16,MARKEY,Energy,MA,Democrat,1
2015-06-16,THUNE,Military,SD,Republican,1
2015-06-16,SANDERS,Healthcare,VT,Independent,1
2015-06-16,SANDERS,Healthcare,VT,Independent,1
2015-06-16,PORTMAN,World Economy,OH,Republican,1
2015-06-16,LEE,Programs and Agencies,UT,Republican,1
2015-06-16,LEE,Programs and Agencies,UT,Republican,1
2015-06-16,BOOZMAN,Education,AR,Republican,1
2015-06-16,SHAHEEN,Military,NH,Democrat,1
2015-06-16,BALDWIN,Military,WI,Democrat,1
2015-06-17,McCONNELL,Military,KY,Republican,1
2015-06-17,REID,Military,NV,Democrat,1
2015-06-17,REID,Economy,NV,Democrat,1
2015-06-17,PETERS,Energy,MI,Democrat,1
2015-06-17,PETERS,Amendments,MI,Democrat,1
2015-06-17,DURBIN,Military,IL,Democrat,1
2015-06-17,STABENOW,Military,MI,Democrat,1
2015-06-17,BARRASSO,Healthcare,WY,Republican,1
2015-06-17,ISAKSON,Healthcare,GA,Republican,1
2015-06-17,COATS,Military,IN,Republican,1
2015-06-17,MORAN,Education,KS,Republican,1
2015-06-17,CASSIDY,Military,LA,Republican,1
2015-06-17,PORTMAN,Programs and Agencies,OH,Republican,1
2015-06-17,DONNELLY,Energy,IN,Democrat,1
2015-06-17,DAINES,Energy,MT,Republican,1
2015-06-17,DAINES,Energy,MT,Republican,1
2015-06-17,KLOBUCHAR,Nuclear Agreements,MN,Democrat,1
2015-06-17,CRUZ,Amendments,TX,Republican,1
2015-06-17,CRUZ,Amendments,TX,Republican,1
2015-06-17,FLAKE,Energy,AZ,Republican,1
2015-06-17,ALEXANDER,Amendments,TN,Republican,1
2015-06-17,COONS,Military,DE,Democrat,1
2015-06-17,COONS,Military,DE,Democrat,1
2015-06-18,REID,Healthcare,NV,Democrat,1
2015-06-18,KING,Healthcare,ME,Independent,1
2015-06-18,MARKEY,Energy,MA,Democrat,1
2015-06-18,MARKEY,Energy,MA,Democrat,1
2015-06-18,KAINE,Military,VA,Democrat,1
2015-06-18,KAINE,Military,VA,Democrat,1
2015-06-18,KAINE,Military,VA,Democrat,1
2015-06-18,KAINE,Military,VA,Democrat,1
2015-06-18,KAINE,Military,VA,Democrat,1
2015-06-18,KAINE,Military,VA,Democrat,1
2015-06-18,KAINE,Military,VA,Democrat,1
2015-06-18,KAINE,Military,VA,Democrat,1
2015-06-18,KAINE,Military,VA,Democrat,1
2015-06-18,KAINE,Military,VA,Democrat,1
2015-06-18,MURRAY,Healthcare,WA,Democrat,1
2015-06-18,SULLIVAN,Military,AK,Republican,1
2015-06-18,BALDWIN,Healthcare,WI,Democrat,1
2015-06-18,BALDWIN,Healthcare,WI,Democrat,1
2015-06-18,HEITKAMP,Education,ND,Democrat,1
2015-06-18,HEITKAMP,Education,ND,Democrat,1
2015-06-18,McCONNELL,Education,KY,Republican,1
2015-06-18,LEAHY,World Economy,VT,Democrat,1
2015-06-18,MIKULSKI,Military,MD,Democrat,1
2015-06-18,COONS,Nuclear Agreements,DE,Democrat,1
2015-06-18,PORTMAN,Healthcare,OH,Republican,1
2015-06-18,BLUNT,Education,MO,Republican,1
2015-06-18,HELLER,Energy,NV,Republican,1
2015-06-18,HELLER,Military,NV,Republican,1
2015-06-18,VITTER,Energy,LA,Republican,1
2015-06-18,LEAHY,Energy,VT,Democrat,1
2015-06-18,DURBIN,Programs and Agencies,IL,Democrat,1
2015-06-18,BOXER,Amendments,CA,Democrat,1
2015-06-18,COTTON,Economy,AR,Republican,1
2015-06-18,COTTON,Economy,AR,Republican,1
2015-06-22,McCONNELL,Programs and Agencies,KY,Republican,1
2015-06-22,McCONNELL,Nuclear Agreements,KY,Republican,1
2015-06-22,REID,Programs and Agencies,NV,Democrat,1
2015-06-22,REID,Healthcare,NV,Democrat,1
2015-06-22,NELSON,Economy,FL,Democrat,1
2015-06-22,KING,Healthcare,ME,Independent,1
2015-06-22,KLOBUCHAR,Amendments,MN,Democrat,1
2015-06-22,KLOBUCHAR,Amendments,MN,Democrat,1
2015-06-22,REID,Military,NV,Democrat,1
2015-06-22,REID,Amendments,NV,Democrat,1
2015-06-22,COTTON,Energy,AR,Republican,1
2015-06-22,DAINES,Military,MT,Republican,1
2015-06-22,HEINRICH,Nuclear Agreements,NM,Democrat,1
2015-06-22,HEINRICH,Nuclear Agreements,NM,Democrat,1
2015-06-22,CASEY,Nuclear Agreements,not found,Independent,1
2015-06-22,CASEY,Nuclear Agreements,not found,Independent,1
2015-06-22,BURR,Military,NC,Republican,1
2015-06-22,WARREN,Economy,MA,Democrat,1
2015-06-22,WARREN,Economy,MA,Democrat,1
2015-06-22,WARREN,Economy,MA,Democrat,1
2015-06-22,WARREN,Economy,MA,Democrat,1
2015-06-22,WARREN,Economy,MA,Democrat,1
2015-06-22,WARREN,Economy,MA,Democrat,1
2015-06-23,REID,Energy,NV,Democrat,1
2015-06-23,REID,Energy,NV,Democrat,1
2015-06-23,CAPITO,Programs and Agencies,WV,Republican,1
2015-06-23,CAPITO,Programs and Agencies,WV,Republican,1
2015-06-23,CAPITO,Programs and Agencies,WV,Republican,1
2015-06-23,CAPITO,Programs and Agencies,WV,Republican,1
2015-06-23,HATCH,Programs and Agencies,UT,Republican,1
2015-06-23,FEINSTEIN,Programs and Agencies,CA,Democrat,1
2015-06-23,BOXER,Military,CA,Democrat,1
2015-06-23,THUNE,Nominations,SD,Republican,1
2015-06-23,BOOZMAN,Energy,AR,Republican,1
2015-06-23,CARPER,Programs and Agencies,DE,Democrat,1
2015-06-23,GARDNER,Amendments,CO,Republican,1
2015-06-23,RUBIO,Amendments,FL,Republican,1
2015-06-23,BLUNT,Nuclear Agreements,MO,Republican,1
